word,lemma,POS,IC
barrida,barrida,nfs,NC_a
charanga,charanga,nfs,NC_a
notaria,notaria,nfs,NC_a
macarra,macarra,nms,NC_a
canuto,canuto,nms,NC_o
copo,copo,nms,NC_o
lechero,lechero,nms,NC_o
pijo,pijo,nms,NC_o
subio,subio,n,NC_o
comunero,comunero,n,NC_o
pajaro,pajaro,n,NC_o
teñido,teñido,n,NC_o
consignatario,consignatario,nms,NC_o
jarana,jarana,nfs,NC_a
metilo,metilo,nms,NC_o
centrífuga,centrífuga,nfs,NC_a
cupido,cupido,nms,NC_o
naviera,naviera,nfs,NC_a
pamela,pamela,nfs,NC_a
torito,torito,nms,NC_o
carpo,carpo,n,NC_o
fotito,fotito,n,NC_o
novicio,novicio,nms,NC_o
respondio,respondio,n,NC_o
caroteno,caroteno,nms,NC_o
miscelánea,miscelánea,nfs,NC_a
negociado,negociado,n,NC_o
barraca,barraca,nfs,NC_a
chata,chata,nfs,NC_a
mulo,mulo,nms,NC_o
pandora,pandora,np,NC_a
anillo,anillo,n,NC_o
musicólogo,musicólogo,nms,NC_o
dra,dra,n,NC_a
tinaja,tinaja,nfs,NC_a
bocata,bocata,nms,NC_a
esta,esta,n,NC_a
xo,xo,n,NC_o
arrancada,arrancada,nfs,NC_a
acero,acero,n,NC_o
amina,amina,nfs,NC_a
botadero,botadero,nms,NC_o
morocho,morocho,nms,NC_o
pedida,pedida,nfs,NC_a
biósfera,biósfera,nfs,NC_a
palabro,palabro,nms,NC_o
platina,platina,nfs,NC_a
riada,riada,nfs,NC_a
viejecita,viejecita,n,NC_a
compresa,compresa,nfs,NC_a
damisela,damisela,nfs,NC_a
espinilla,espinilla,nfs,NC_a
nvidia,nvidia,n,NC_a
buenisimo,buenisimo,n,NC_o
voleo,voleo,nms,NC_o
muñequita,muñequita,n,NC_a
carina,carina,n,NC_a
filóloga,filólogo,nfs,NC_o
hala,halo,n,NC_o
muuucho,muuucho,n,NC_o
cosmético,cosmético,nms,NC_o
defensivo,defensivo,nms,NC_o
tardecita,tardecita,nfs,NC_a
claroscuro,claroscuro,nms,NC_o
franquista,franquista,nms,NC_a
osa,osa,nfs,NC_a
bocha,bocha,nfs,NC_a
ladilla,ladilla,nms,NC_a
tómbola,tómbola,nfs,NC_a
acacia,acacia,nfs,NC_a
amorcito,amorcito,n,NC_o
hijastro,hijastro,nms,NC_o
labura,laburo,n,NC_o
matraca,matraca,nfs,NC_a
convivio,convivio,n,NC_o
reseteo,reseteo,n,NC_o
sitema,sistema,n,NC_a
gta,gta,n,NC_a
jucio,juicio,n,NC_o
tenida,tenida,nfs,NC_a
totora,totora,nfs,NC_a
banquito,banquito,n,NC_o
destilado,destilado,n,NC_o
ferroviario,ferroviario,nms,NC_o
ojera,ojera,n,NC_a
comba,comba,nfs,NC_a
longaniza,longaniza,nfs,NC_a
milésima,milésima,nfs,NC_a
periquito,periquito,nms,NC_o
salpicadero,salpicadero,nms,NC_o
bioquímico,bioquímico,nms,NC_o
vampira,vampira,n,NC_a
claudio,claudio,np,NC_o
eta,eta,nfs,NC_a
nenita,nenita,n,NC_a
soplido,soplido,nms,NC_o
anticuario,anticuario,nms,NC_o
maraca,maraca,nfs,NC_a
platita,platita,n,NC_a
silvio,silvio,n,NC_o
platito,platito,n,NC_o
rayo,rayo,n,NC_o
palabreja,palabreja,nfs,NC_a
totalitario,totalitario,n,NC_o
manilla,manilla,nfs,NC_a
politóloga,politólogo,nfs,NC_o
ricino,ricino,nms,NC_o
tablero,tablero,n,NC_o
vueltita,vueltita,n,NC_a
dejaria,dejaria,n,NC_a
nro,nro,n,NC_o
ralea,ralea,nfs,NC_a
baya,baya,nfs,NC_a
fresquito,fresquito,n,NC_o
croqueta,croqueta,nfs,NC_a
judia,judío,n,NC_o
canchita,canchita,n,NC_a
cuentito,cuentito,n,NC_o
menda,menda,nms,NC_a
vado,vado,nms,NC_o
capella,capella,n,NC_a
esto,esto,n,NC_o
gusanito,gusanito,n,NC_o
mantita,mantita,n,NC_a
mapeado,mapeado,n,NC_o
pedagoga,pedagoga,nfs,NC_a
pisa,pisa,nfs,NC_a
teólogo,teólogo,n,NC_o
denuncio,denuncio,nms,NC_o
armónico,armónico,nms,NC_o
concubino,concubino,n,NC_o
pleura,pleura,nfs,NC_a
ratoncito,ratoncito,n,NC_o
sto,sto,n,NC_o
babosa,babosa,nfs,NC_a
coña,coño,n,NC_o
miso,miso,n,NC_o
partio,partio,n,NC_o
aguada,aguada,nfs,NC_a
chango,chango,nms,NC_o
chicana,chicana,nfs,NC_a
fajo,fajo,nms,NC_o
aka,aka,n,NC_a
hacienda,hacienda,n,NC_a
sinverguenza,sinvergüenza,n,NC_a
térmica,térmica,n,NC_a
cilindrada,cilindrada,n,NC_a
aprovechado,aprovechado,nms,NC_o
chibolo,chibolo,nms,NC_o
estadío,estadío,n,NC_o
toa,toa,nfs,NC_a
versiculo,versículo,n,NC_o
aa,aa,n,NC_a
azada,azada,nfs,NC_a
cabilla,cabilla,nfs,NC_a
berilio,berilio,nms,NC_o
daca,daca,n,NC_a
mecanica,mecánica,n,NC_a
mengano,mengano,nms,NC_o
profetisa,profetisa,nfs,NC_a
sayo,sayo,nms,NC_o
tica,tico,n,NC_o
barquero,barquero,nms,NC_o
lanzada,lanzada,nfs,NC_a
precinto,precinto,nms,NC_o
huaca,huaca,nfs,NC_a
cincuentenario,cincuentenario,nms,NC_o
mandolina,mandolina,nfs,NC_a
tapada,tapada,nfs,NC_a
correa,correo,n,NC_o
tongo,tongo,nms,NC_o
cantinero,cantinero,nms,NC_o
chulada,chulada,nfs,NC_a
cumplio,cumplio,n,NC_o
cartucho,cartucho,n,NC_o
gremialista,gremialista,nms,NC_a
rayuela,rayuela,nfs,NC_a
careto,careto,nms,NC_o
enólogo,enólogo,nms,NC_o
gotera,gotera,nfs,NC_a
nucleótido,nucleótido,n,NC_o
promedia,promedio,n,NC_o
puna,puna,nfs,NC_a
sudamerica,sudamerica,n,NC_a
divo,divo,nms,NC_o
sevicia,sevicia,nfs,NC_a
sosiego,sosiego,n,NC_o
suspendido,suspendido,n,NC_o
lomita,lomita,n,NC_a
m?dico,m?dico,n,NC_o
trombo,trombo,nms,NC_o
arsénico,arsénico,n,NC_o
bolsito,bolsito,n,NC_o
centauro,centauro,nms,NC_o
endoscopio,endoscopio,n,NC_o
heleno,heleno,n,NC_o
lada,lada,nfs,NC_a
nosotro,nosotro,n,NC_o
uranio,uranio,n,NC_o
casco,casco,n,NC_o
epidemiólogo,epidemiólogo,n,NC_o
minino,minino,nms,NC_o
tilo,tilo,nms,NC_o
comisariado,comisariado,nms,NC_o
negrito,negrito,n,NC_o
presidiario,presidiario,nms,NC_o
puntita,puntita,n,NC_a
tama?o,tama?o,n,NC_o
traído,traído,n,NC_o
comedero,comedero,nms,NC_o
hipermedia,hipermedia,n,NC_a
suprema,suprema,nfs,NC_a
cableado,cableado,n,NC_o
galo,galo,nms,NC_o
hipocondría,hipocondría,nfs,NC_a
pescadilla,pescadilla,nfs,NC_a
casimiro,casimiro,n,NC_o
gerenta,gerenta,nfs,NC_a
peluquera,peluquero,n,NC_o
caco,caco,nms,NC_o
canino,canino,nms,NC_o
funcionaria,funcionaria,n,NC_a
misa,misa,n,NC_a
carla,carla,np,NC_a
puntera,puntera,nfs,NC_a
sanguijuela,sanguijuela,nfs,NC_a
beneficiado,beneficiado,n,NC_o
coba,coba,nfs,NC_a
fauno,fauno,nms,NC_o
mazamorra,mazamorra,nfs,NC_a
panda,panda,n,NC_a
lapa,lapa,nms,NC_a
puno,puño,n,NC_o
teca,teca,nfs,NC_a
virgencita,virgencita,n,NC_a
arveja,arveja,nfs,NC_a
baneo,baneo,n,NC_o
pordiosero,pordiosero,nms,NC_o
cabecero,cabecero,nms,NC_o
golondrina,golondrina,n,NC_a
oo,oo,n,NC_o
tupamaro,tupamaro,nms,NC_o
hna,hna,n,NC_a
interdicto,interdicto,nms,NC_o
chelo,chelo,nms,NC_o
cuartilla,cuartilla,nfs,NC_a
falopio,falopio,n,NC_o
único,único,n,NC_o
ùnico,ùnico,n,NC_o
altillo,altillo,nms,NC_o
montilla,montilla,nms,NC_a
gusanera,gusanera,nfs,NC_a
polvora,pólvora,n,NC_a
republica,república,n,NC_a
soldadesca,soldadesca,nfs,NC_a
tenlo,tenlo,n,NC_o
herbolario,herbolario,nms,NC_o
incio,incio,n,NC_o
tetero,tetero,nms,NC_o
torio,torio,nms,NC_o
mampara,mampara,nfs,NC_a
reo,reo,n,NC_o
viso,viso,nms,NC_o
exministra,exministra,n,NC_a
jugadorazo,jugadorazo,n,NC_o
lazarillo,lazarillo,nms,NC_o
puerca,puerca,nfs,NC_a
velita,velita,n,NC_a
pelao,pelao,n,NC_o
trapito,trapito,n,NC_o
tramoya,tramoya,nfs,NC_a
gallo,gallo,n,NC_o
tribuno,tribuno,nms,NC_o
cogida,cogida,nfs,NC_a
estrena,estrena,nfs,NC_a
locutorio,locutorio,nms,NC_o
sha,sha,n,NC_a
coco,coco,n,NC_o
pesquero,pesquero,nms,NC_o
rada,rada,nfs,NC_a
anilla,anilla,nfs,NC_a
cascarilla,cascarilla,nfs,NC_a
mollera,mollera,nfs,NC_a
toba,toba,nms,NC_a
alojado,alojado,n,NC_o
descubierta,descubierta,nfs,NC_a
hilado,hilado,nms,NC_o
nuetro,nuestro,pron,NC_o
nutria,nutria,nfs,NC_a
banquina,banquina,nfs,NC_a
acedia,acedia,nfs,NC_a
babosada,babosada,nfs,NC_a
chorra,chorro,n,NC_o
clavija,clavija,nfs,NC_a
hoya,hoya,nfs,NC_a
nitroglicerina,nitroglicerina,nfs,NC_a
roza,roza,nfs,NC_a
catalina,catalina,nfs,NC_a
centésima,centésima,n,NC_a
feta,feta,nfs,NC_a
sena,seno,n,NC_o
salvado,salvado,n,NC_o
pastera,pastera,n,NC_a
alegra,alegra,nfs,NC_a
lunático,lunático,nms,NC_o
marinera,marinera,nfs,NC_a
regala,regala,nfs,NC_a
reyna,reyna,n,NC_a
sátiro,sátiro,nms,NC_o
cebada,cebada,n,NC_a
molinero,molinero,nms,NC_o
pinga,pinga,nfs,NC_a
kimono,kimono,nms,NC_o
vedado,vedado,n,NC_o
algúna,alguno,pron,NC_o
desarrolo,desarrolo,n,NC_o
unigénito,unigénito,nms,NC_o
colina,colina,n,NC_a
elástica,elástica,nfs,NC_a
genómica,genómica,nfs,NC_a
tila,tila,nfs,NC_a
tra,tra,n,NC_a
primogénita,primogénita,nfs,NC_a
chirimoya,chirimoya,nfs,NC_a
estadistica,estadística,n,NC_a
grupa,grupa,nfs,NC_a
prendio,prendio,n,NC_o
torreta,torreta,nfs,NC_a
traslada,traslado,n,NC_o
trencito,trencito,n,NC_o
ahumado,ahumado,nms,NC_o
dorada,dorada,nfs,NC_a
nardo,nardo,nms,NC_o
polvo,polvo,n,NC_o
seguira,seguira,n,NC_a
colposcopia,colposcopia,nfs,NC_a
parvularia,parvulario,n,NC_o
piraña,piraña,nms,NC_a
ventanuco,ventanuco,n,NC_o
yaya,yaya,nfs,NC_a
barrena,barrena,nfs,NC_a
lírico,lírico,n,NC_o
nuetra,nuestro,pron,NC_o
chispa,chispa,n,NC_a
serena,serena,nfs,NC_a
traída,traída,nfs,NC_a
tumbo,tumbo,nms,NC_o
centroamerica,centroamerico,np,NC_o
enterito,enterito,n,NC_o
ordeño,ordeño,nms,NC_o
contertulio,contertulio,n,NC_o
lavandera,lavandera,nfs,NC_a
otorrinolaringólogo,otorrinolaringólogo,nms,NC_o
carboncillo,carboncillo,nms,NC_o
cobaya,cobaya,nfs,NC_a
compulsa,compulsa,nfs,NC_a
sacada,sacada,nfs,NC_a
tendedero,tendedero,nms,NC_o
dao,dao,n,NC_o
fisiólogo,fisiólogo,nms,NC_o
óptico,óptico,nms,NC_o
prefijo,prefijo,n,NC_o
cocoa,cocoa,nfs,NC_a
reno,reno,nms,NC_o
cachorra,cachorra,nfs,NC_a
bano,baño,n,NC_o
brujeria,brujería,n,NC_a
cacho,cacho,n,NC_o
heladero,heladero,nms,NC_o
preestreno,preestreno,nms,NC_o
retícula,retícula,nfs,NC_a
tauro,tauro,nms,NC_o
vara,vara,n,NC_a
.va,.va,n,NC_a
apelativo,apelativo,n,NC_o
hurto,hurto,n,NC_o
notita,notita,n,NC_a
pedicura,pedicura,nfs,NC_a
pitonisa,pitonisa,nfs,NC_a
sinverguenza,sinverguenza,n,NC_a
filibustero,filibustero,nms,NC_o
pandero,pandero,nms,NC_o
tito,tito,np,NC_o
zancudo,zancudo,nms,NC_o
entendia,entendia,n,NC_a
pituitaria,pituitaria,nfs,NC_a
depa,depa,n,NC_a
extrangero,extranjero,n,NC_o
gambeta,gambeta,nfs,NC_a
renato,renato,n,NC_o
toponimia,toponimia,nfs,NC_a
desecho,desecho,n,NC_o
etnólogo,etnólogo,n,NC_o
politiquera,politiquero,n,NC_o
varo,varo,n,NC_o
hijoputa,hijoputa,n,NC_a
peonza,peonza,nfs,NC_a
tenaza,tenaza,nfs,NC_a
libertino,libertino,nms,NC_o
artesana,artesana,nfs,NC_a
canastilla,canastilla,nfs,NC_a
cartógrafo,cartógrafo,nms,NC_o
hermanastra,hermanastra,nfs,NC_a
inquilina,inquilino,n,NC_o
libretita,libretita,n,NC_a
modisto,modisto,nms,NC_o
sirenita,sirenita,n,NC_a
betta,betta,n,NC_a
manila,manila,nfs,NC_a
presa,preso,n,NC_o
clasica,clásica,n,NC_a
doma,doma,nfs,NC_a
fandango,fandango,nms,NC_o
filo,filo,n,NC_o
rompio,rompio,n,NC_o
sota,sota,nms,NC_a
cabezonería,cabezonería,nfs,NC_a
citocromo,citocromo,n,NC_o
p?blico,p?blico,n,NC_o
palomo,palomo,nms,NC_o
sobreesfuerzo,sobreesfuerzo,nms,NC_o
botonera,botonera,nfs,NC_a
divorciada,divorciada,nfs,NC_a
estupida,estúpida,n,NC_a
galgo,galgo,nms,NC_o
hechado,hechado,n,NC_o
ratita,ratita,n,NC_a
recreo,recreo,n,NC_o
revuelto,revuelto,nms,NC_o
buenisima,buenisima,n,NC_a
jovenzuelo,jovenzuelo,n,NC_o
liberta,liberta,nfs,NC_a
sobrinita,sobrinita,n,NC_a
zoólogo,zoólogo,nms,NC_o
adúltero,adúltero,nms,NC_o
alergeno,alergeno,nms,NC_o
cuño,cuño,n,NC_o
ex-novia,ex-novia,n,NC_a
pleonasmo,pleonasmo,nms,NC_o
tolo,tolo,n,NC_o
guepardo,guepardo,nms,NC_o
prepaga,prepago,n,NC_o
toledo,toledo,n,NC_o
berro,berro,nms,NC_o
julia,julia,np,NC_a
mino,mino,n,NC_o
tactica,táctica,n,NC_a
corredera,corredera,nfs,NC_a
ernesto,ernesto,pn,NC_o
exesposa,exesposa,n,NC_a
orla,orla,nfs,NC_a
viejecito,viejecito,n,NC_o
aprendio,aprendio,n,NC_o
astrofísico,astrofísico,n,NC_o
chongo,chongo,nms,NC_o
dramaturga,dramaturga,nfs,NC_a
ex-novio,ex-novio,n,NC_o
rea,reo,n,NC_o
tanino,tanino,nms,NC_o
escafandra,escafandra,nfs,NC_a
seto,seto,nms,NC_o
tormenta,tormenta,n,NC_a
cortesano,cortesano,nms,NC_o
escombro,escombro,nms,NC_o
labriego,labriego,nms,NC_o
nutriólogo,nutriólogo,n,NC_o
sustituta,sustituta,nfs,NC_a
buenismo,buenismo,n,NC_o
casquillo,casquillo,nms,NC_o
ranchera,ranchera,nfs,NC_a
sobaco,sobaco,nms,NC_o
extracto,extracto,n,NC_o
trola,trola,nfs,NC_a
bejuco,bejuco,nms,NC_o
demaciado,demaciado,n,NC_o
dioxina,dioxina,nfs,NC_a
reformatorio,reformatorio,nms,NC_o
artillero,artillero,n,NC_o
incognita,incognita,n,NC_a
alambrada,alambrada,nfs,NC_a
coda,coda,nfs,NC_a
quanto,quanto,n,NC_o
rumba,rumba,n,NC_a
usurero,usurero,nms,NC_o
cintillo,cintillo,nms,NC_o
dormia,dormia,n,NC_a
gallera,gallera,nfs,NC_a
ranchito,ranchito,n,NC_o
turbo,turbo,n,NC_o
.da,.da,n,NC_a
alzado,alzado,nms,NC_o
pechera,pechera,nfs,NC_a
cochinillo,cochinillo,nms,NC_o
curricula,curricula,n,NC_a
guajiro,guajiro,n,NC_o
hidra,hidra,nfs,NC_a
apollo,apollo,n,NC_o
arcilla,arcilla,n,NC_a
cuarteta,cuarteta,nfs,NC_a
magneto,magneto,nfs,NC_o
virtuosa,virtuosa,nfs,NC_a
chula,chula,nfs,NC_a
correligionario,correligionario,nms,NC_o
enfermito,enfermito,n,NC_o
vicesecretaria,vicesecretaria,nfs,NC_a
antónimo,antónimo,nms,NC_o
avellana,avellana,nfs,NC_a
bora,bora,n,NC_a
doxa,doxa,n,NC_a
occisa,occiso,n,NC_o
chiripa,chiripa,nfs,NC_a
machito,machito,nms,NC_o
cochinilla,cochinilla,nfs,NC_a
pr?ctica,pr?ctica,n,NC_a
subtrama,subtrama,n,NC_a
fasta,fasto,n,NC_o
samario,samario,nms,NC_o
zoco,zoco,nms,NC_o
¨la,¨la,n,NC_a
arenilla,arenilla,nfs,NC_a
estro,estro,nms,NC_o
nutrióloga,nutriólogo,n,NC_o
verba,verba,nfs,NC_a
aldeano,aldeano,nms,NC_o
asna,asna,nfs,NC_a
boldo,boldo,n,NC_o
corderito,corderito,n,NC_o
oxalato,oxalato,n,NC_o
quiropráctico,quiropráctico,nms,NC_o
rastra,rastra,nfs,NC_a
cafetero,cafetero,nms,NC_o
cautiva,cautiva,nfs,NC_a
coneja,coneja,nfs,NC_a
estacada,estacada,nfs,NC_a
parturienta,parturienta,nms,NC_a
trillo,trillo,nms,NC_o
urinario,urinario,nms,NC_o
yoyo,yoyo,nms,NC_o
cusco,cusco,n,NC_o
sopapo,sopapo,nms,NC_o
sopita,sopita,n,NC_a
exdiputado,exdiputado,n,NC_o
funda,fundo,n,NC_o
pasao,pasao,n,NC_o
recordatoria,recordatorio,n,NC_o
cruceta,cruceta,nfs,NC_a
güiro,güiro,nms,NC_o
tránsfuga,tránsfuga,nms,NC_a
ko,ko,n,NC_o
astróloga,astrólogo,n,NC_o
cabronazo,cabronazo,nms,NC_o
composta,composta,n,NC_a
heráldica,heráldica,nfs,NC_a
nevado,nevado,nms,NC_o
arroba,arroba,n,NC_a
botija,botija,nms,NC_a
correa,correa,n,NC_a
crecio,crecio,n,NC_o
hermafrodita,hermafrodita,nms,NC_a
okupa,okupa,nms,NC_a
podólogo,podólogo,nms,NC_o
reposa,reposo,n,NC_o
cacha,cacha,nfs,NC_a
r?o,r?o,n,NC_o
babero,babero,nms,NC_o
consiguio,consiguio,n,NC_o
corozo,corozo,n,NC_o
gnomo,gnomo,nms,NC_o
montonero,montonero,nms,NC_o
afeitado,afeitado,n,NC_o
avanzadilla,avanzadilla,nfs,NC_a
catolico,católico,n,NC_o
facho,facho,nms,NC_o
guapisima,guapisima,n,NC_a
hacerca,hacerca,n,NC_a
minita,minita,n,NC_a
nuesta,nuestro,pron,NC_o
dermatologo,dermatólogo,n,NC_o
enrejado,enrejado,n,NC_o
entomólogo,entomólogo,nms,NC_o
època,època,n,NC_a
individuo,individuo,jn,NC_o
maracucho,maracucho,n,NC_o
sintio,sintio,n,NC_o
acera,acera,n,NC_a
acólito,acólito,nms,NC_o
aleya,aleya,n,NC_a
sobrecargo,sobrecargo,nms,NC_o
habano,habano,nms,NC_o
hospedero,hospedero,nms,NC_o
hulla,hulla,nfs,NC_a
artroscopia,artroscopia,nfs,NC_a
constitutivo,constitutivo,nms,NC_o
dietario,dietario,nms,NC_o
fisio,fisio,n,NC_o
germanio,germanio,nms,NC_o
motoneta,motoneta,nfs,NC_a
patricia,patricia,np,NC_a
polluelo,polluelo,nms,NC_o
portillo,portillo,nms,NC_o
cortesana,cortesana,nfs,NC_a
pisito,pisito,nms,NC_o
centella,centella,nfs,NC_a
parida,parida,nfs,NC_a
repuesta,respuesta,n,NC_a
colado,colado,n,NC_o
destinataria,destinataria,nfs,NC_a
pájara,pájara,nfs,NC_a
pipa,pipa,n,NC_a
telefonista,telefonista,nms,NC_a
vicario,vicario,n,NC_o
asceta,asceta,nms,NC_a
bambino,bambino,n,NC_o
cóclea,cóclea,nfs,NC_a
guarderia,guardería,n,NC_a
ria,río,n,NC_o
terra,terra,n,NC_a
coladero,coladero,nms,NC_o
consultoria,consultoría,n,NC_a
della,della,n,NC_a
mosquita,mosquita,nfs,NC_a
voltio,voltio,nms,NC_o
bromo,bromo,nms,NC_o
chika,chika,n,NC_a
actuario,actuario,nms,NC_o
braza,braza,nfs,NC_a
cómica,cómica,nfs,NC_a
hijita,hijito,n,NC_o
hilacha,hilacha,nfs,NC_a
borrico,borrico,nms,NC_o
exalumno,exalumno,n,NC_o
mufa,mufa,nfs,NC_a
posadero,posadero,nms,NC_o
cuadradito,cuadradito,n,NC_o
lorito,lorito,n,NC_o
magnesia,magnesia,nfs,NC_a
retrazo,retrazo,n,NC_o
rulo,rulo,nms,NC_o
manipulado,manipulado,n,NC_o
pastorado,pastorado,n,NC_o
proyectista,proyectista,nms,NC_a
cuendo,cuendo,n,NC_o
paco,paco,np,NC_o
ramito,ramito,nms,NC_o
sonámbulo,sonámbulo,nms,NC_o
díptico,díptico,nms,NC_o
gramilla,gramilla,nfs,NC_a
montera,montera,nfs,NC_a
montero,montero,nms,NC_o
cachaco,cachaco,nms,NC_o
enrejado,enrejado,nms,NC_o
haha,haha,n,NC_a
mirlo,mirlo,nms,NC_o
panga,panga,nfs,NC_a
sueca,sueco,jn,NC_o
narciso,narciso,nms,NC_o
partecita,partecita,n,NC_a
granizada,granizada,nfs,NC_a
hido,hido,n,NC_o
interregno,interregno,nms,NC_o
arenisca,arenisca,nfs,NC_a
entendio,entendio,n,NC_o
estola,estola,nfs,NC_a
lía,lía,nfs,NC_a
ratillo,ratillo,n,NC_o
alejandrina,alejandrino,n,NC_o
eso,eso,n,NC_o
floro,floro,n,NC_o
maquinilla,maquinilla,nfs,NC_a
ranchero,ranchero,nms,NC_o
exsecretaria,exsecretaria,n,NC_a
greda,greda,nfs,NC_a
hormigueo,hormigueo,n,NC_o
librera,librero,n,NC_o
papila,papila,nfs,NC_a
conspiranoia,conspiranoia,n,NC_a
fenicia,fenicia,nfs,NC_a
peroo,peroo,n,NC_o
arenera,arenero,n,NC_o
chinito,chinito,n,NC_o
magnetita,magnetita,nfs,NC_a
merecia,merecia,n,NC_a
osa,oso,n,NC_o
penitenciaria,penitenciaria,nfs,NC_a
preoperatorio,preoperatorio,nms,NC_o
torcido,torcido,nms,NC_o
fleco,fleco,nms,NC_o
hito,hito,n,NC_o
medallita,medallita,n,NC_a
tolva,tolva,nfs,NC_a
tranquera,tranquera,nfs,NC_a
carrilero,carrilero,nms,NC_o
catolica,catolica,n,NC_a
chancha,chancha,nfs,NC_a
roseta,roseta,nfs,NC_a
sementera,sementera,nfs,NC_a
vicaria,vicario,n,NC_o
limonero,limonero,nms,NC_o
rosquilla,rosquilla,nfs,NC_a
surgio,surgio,n,NC_o
botijo,botijo,nms,NC_o
dominico,dominico,nms,NC_o
españolito,españolito,n,NC_o
hornilla,hornilla,nfs,NC_a
piara,piara,nfs,NC_a
bicha,bicha,nfs,NC_a
fundo,fundo,n,NC_o
interrogatorio,interrogatorio,n,NC_o
logopeda,logopeda,nms,NC_a
obispo,obispo,n,NC_o
sentadilla,sentadilla,n,NC_a
socialcristiano,socialcristiano,n,NC_o
casucha,casucha,nfs,NC_a
florencia,florencia,np,NC_a
mismito,mismito,n,NC_o
neuróloga,neurólogo,nfs,NC_o
terrario,terrario,nms,NC_o
habanera,habanera,nfs,NC_a
panadera,panadera,nfs,NC_a
pasto,pasto,n,NC_o
aventurera,aventurera,nfs,NC_a
cajeta,cajeta,nfs,NC_a
cierva,cierva,nfs,NC_a
criaturita,criaturita,n,NC_a
lomito,lomito,n,NC_o
peticionaria,peticionario,n,NC_o
tortazo,tortazo,nms,NC_o
tranco,tranco,nms,NC_o
dixo,dixo,n,NC_o
rosada,rosada,nfs,NC_a
secado,secado,n,NC_o
cta,cta,n,NC_a
heurística,heurística,nfs,NC_a
inactiva,inactivo,n,NC_o
tipógrafo,tipógrafo,nms,NC_o
compaña,compaña,nfs,NC_a
graderío,graderío,nms,NC_o
tota,tota,n,NC_a
barca,barca,n,NC_a
cabuya,cabuya,nfs,NC_a
pirita,pirita,nfs,NC_a
biela,biela,nfs,NC_a
personajillo,personajillo,n,NC_o
prosecretario,prosecretario,n,NC_o
rooteo,rooteo,n,NC_o
cacharrito,cacharrito,n,NC_o
cello,cello,nms,NC_o
colorcito,colorcito,n,NC_o
comidita,comidita,n,NC_a
inactivo,inactivo,n,NC_o
rebeca,rebeca,nfs,NC_a
tapeo,tapeo,n,NC_o
trilla,trilla,nfs,NC_a
ex-ministro,ex-ministro,n,NC_o
napa,napa,nfs,NC_a
oliva,oliva,n,NC_a
palabrerío,palabrerío,n,NC_o
politiquero,politiquero,n,NC_o
habanero,habanero,nms,NC_o
plica,plica,nfs,NC_a
polìtica,polìtica,n,NC_a
vincha,vincha,nfs,NC_a
anho,año,n,NC_o
etnógrafo,etnógrafo,nms,NC_o
pinto,pinto,nms,NC_o
provado,provado,n,NC_o
sandia,sandia,nfs,NC_a
concho,concho,nms,NC_o
tórtola,tórtola,nfs,NC_a
chito,chito,nms,NC_o
divisa,divisa,n,NC_a
entradita,entradita,n,NC_a
galio,galio,nms,NC_o
patrullera,patrullera,nfs,NC_a
platino,platino,n,NC_o
jacinto,jacinto,nms,NC_o
llo,llo,n,NC_o
orzuelo,orzuelo,nms,NC_o
albino,albino,nms,NC_o
boluda,boluda,nfs,NC_a
desmentida,desmentida,nfs,NC_a
dominica,dominico,n,NC_o
gradería,gradería,nfs,NC_a
metatarsiano,metatarsiano,nms,NC_o
muro,muro,n,NC_o
parvulario,parvulario,nms,NC_o
chinita,chinita,nfs,NC_a
dueno,dueño,n,NC_o
gobierna,gobierna,nfs,NC_a
maroma,maroma,nfs,NC_a
renacuajo,renacuajo,nms,NC_o
chaparro,chaparro,nms,NC_o
conejita,conejita,n,NC_a
cubata,cubata,nms,NC_a
dea,dea,nfs,NC_a
kriptonita,kriptonita,n,NC_a
mosca,mosca,n,NC_a
nadia,nadia,n,NC_a
pedofilo,pedófilo,n,NC_o
peregrina,peregrina,nfs,NC_a
bailecito,bailecito,nms,NC_o
enemigo,enemigo,n,NC_o
espina,espina,n,NC_a
estava,estava,n,NC_a
keda,keda,n,NC_a
molina,molino,n,NC_o
retórico,retórico,nms,NC_o
uta,uta,nfs,NC_a
bachatero,bachatero,nms,NC_o
cateto,cateto,nms,NC_o
cda,cda,n,NC_a
correligionario,correligionario,n,NC_o
crepusculo,crepúsculo,n,NC_o
pámpano,pámpano,nms,NC_o
bahia,bahia,n,NC_a
grano,grano,n,NC_o
politiquero,politiquero,nms,NC_o
clio,clio,n,NC_o
conseja,conseja,nfs,NC_a
jefazo,jefazo,nms,NC_o
lingua,lingua,n,NC_a
lúcuma,lúcuma,nfs,NC_a
mosco,mosco,n,NC_o
sufijo,sufijo,n,NC_o
cachucha,cachucha,nfs,NC_a
costurero,costurero,nms,NC_o
itinerario,itinerario,n,NC_o
ni?a,ni?a,n,NC_a
pisca,pisco,n,NC_o
trivia,trivia,n,NC_a
cafeto,cafeto,nms,NC_o
cigarrito,cigarrito,n,NC_o
maestra,maestro,n,NC_o
mixteca,mixteco,n,NC_o
bombacha,bombacha,nfs,NC_a
kinesiólogo,kinesiólogo,n,NC_o
novicia,novicia,nfs,NC_a
permitio,permitio,n,NC_o
valenciana,valenciana,nfs,NC_a
zamba,zamba,nfs,NC_a
exempleado,exempleado,n,NC_o
paisajista,paisajista,nms,NC_a
