word,lemma,POS,IC
shokeada,shokeada,n,nc_a
shuca,shuca,n,nc_a
siencia,siencia,n,nc_a
sillo,sillo,n,nc_o
simba,simba,nms,nc_a
sincretizada,sincretizada,n,nc_a
sincronico,sincronico,n,nc_o
sinforoso,sinforoso,n,nc_o
sistemica,sistemica,n,nc_a
slgo,slgo,n,nc_o
sobredeterminada,sobredeterminada,n,nc_a
sobrela,sobrela,n,nc_a
sobrepoblada,sobrepoblada,n,nc_a
socca,socca,n,nc_a
soila,soila,n,nc_a
soilo,soilo,n,nc_o
somito,somito,n,nc_o
sondea,sondeo,n,nc_o
soprendido,soprendido,n,nc_o
sordito,sordito,n,nc_o
sordociega,sordociega,n,nc_a
soreta,soreta,n,nc_a
sorio,sorio,n,nc_o
spameo,spameo,n,nc_o
sponsoreado,sponsoreado,n,nc_o
stimado,stimado,n,nc_o
stra,stra,n,nc_a
sucitado,sucitado,n,nc_o
sueltito,sueltito,n,nc_o
suenia,suenia,n,nc_a
suerto,suerto,n,nc_o
superbuena,superbuena,n,nc_a
superflúo,superflúo,n,nc_o
supermalo,supermalo,n,nc_o
superpoderosa,superpoderosa,n,nc_a
susanita,susanita,n,nc_a
t?nico,t?nico,n,nc_o
taaaaaaaanto,taaaaaaaanto,n,nc_o
talquito,talquito,n,nc_o
tanquilo,tanquilo,n,nc_o
taquera,taquera,nfs,nc_a
tarjeteo,tarjeteo,nms,nc_o
tataratatarabuelo,tataratatarabuelo,n,nc_o
tayectoria,tayectoria,n,nc_a
tayta,tayta,n,nc_a
tco,tco,n,nc_o
technica,technica,n,nc_a
tecleño,tecleño,nms,nc_o
temba,temba,n,nc_a
tembo,tembo,n,nc_o
teminada,teminada,n,nc_a
temporado,temporado,n,nc_o
tencio,tencio,n,nc_o
ten­ga,ten­ga,n,nc_a
tepa,tepa,n,nc_a
terceriza,terceriza,n,nc_a
ter­mina,ter­mina,n,nc_a
terminalo,terminalo,n,nc_o
terminenla,terminenla,n,nc_a
ternado,ternado,n,nc_o
terruca,terruca,n,nc_a
tetraplejico,tetraplejico,n,nc_o
tiernita,tiernita,n,nc_a
tigresito,tigresito,n,nc_o
tineta,tineta,n,nc_a
tintillo,tintillo,nms,nc_o
tipiko,tipiko,n,nc_o
tiranta,tira,nfs,nc_a
tirulo,tirulo,nms,nc_o
tisa,tisa,n,nc_a
titania,titanio,n,nc_o
toditita,toditita,n,nc_a
to­ma,to­ma,n,nc_a
tonca,tonca,n,nc_a
toñito,toñito,n,nc_o
toreto,toreto,n,nc_o
torico,torico,n,nc_o
tormentita,tormentita,n,nc_a
toronjo,toronjo,nms,nc_o
torrido,torrido,n,nc_o
tosdo,tosdo,n,nc_o
totoro,totoro,n,nc_o
trabaja,trabaja,n,nc_a
trabajadera,trabajadera,n,nc_a
tracionero,tracionero,n,nc_o
tradusca,tradusca,n,nc_a
tradusco,tradusco,n,nc_o
tràgico,tràgico,n,nc_o
trajabo,trajabo,n,nc_o
traka,traka,n,nc_a
transladarlo,transladarlo,n,nc_o
traquila,traquila,n,nc_a
trasado,trasado,n,nc_o
tratala,tratala,n,nc_a
tratamientoo,tratamientoo,n,nc_o
traumo,traumo,n,nc_o
traya,traya,n,nc_a
trencillo,trencillo,nms,nc_o
trobo,trobo,n,nc_o
trodo,trodo,n,nc_o
trovadicto,trovadicto,n,nc_o
truyo,truyo,n,nc_o
turbita,turbita,n,nc_a
turboalimentado,turboalimentado,n,nc_o
uino,uino,n,nc_o
úlitma,úlitma,n,nc_a
úlltimo,úlltimo,n,nc_o
ültima,ültima,n,nc_a
últimito,últimito,n,nc_o
últi­mo,últi­mo,n,nc_o
ultimso,ultimso,n,nc_o
ultra-alto,ultra-alto,n,nc_o
ultraliviano,ultraliviano,n,nc_o
ultrasecreto,ultrasecreto,n,nc_o
ünico,ünico,n,nc_o
uruguayito,uruguayito,n,nc_o
usea,usea,n,nc_a
utliza,utliza,n,nc_a
utuadeño,utuadeño,n,nc_o
v.o,v.o,n,nc_o
vaka,vaka,n,nc_a
valentino,valentino,n,nc_o
valerio,valerio,n,nc_o
valiosisima,valiosisima,n,nc_a
vampirillo,vampirillo,n,nc_o
vandido,vandido,n,nc_o
vanirio,vanirio,n,nc_o
vaquerita,vaquerita,n,nc_a
vaquerizo,vaquerizo,nms,nc_o
variso,variso,n,nc_o
veinticuatroava,veinticuatroava,n,nc_a
vellonero,vellonero,nms,nc_o
vend?a,vend?a,n,nc_a
ventanero,ventanero,nms,nc_o
ventolero,ventolero,n,nc_o
verdadro,verdadro,n,nc_o
verdecita,verdecita,n,nc_a
verduzco,verduzco,n,nc_o
verificalo,verificalo,n,nc_o
verito,verito,n,nc_o
vestira,vestira,n,nc_a
vesubiana,vesubiana,n,nc_a
veteranazo,veteranazo,n,nc_o
vice-decano,vice-decano,n,nc_o
vicenzo,vicenzo,n,nc_o
vichito,vichito,n,nc_o
viejta,viejta,n,nc_a
viejuco,viejuco,n,nc_o
vieo,vieo,n,nc_o
viio,viio,n,nc_o
viloria,viloria,n,nc_a
violeto,violeto,nms,nc_o
virica,virica,n,nc_a
visabuela,visabuela,n,nc_a
vivda,vivda,n,nc_a
vivianita,vivianita,n,nc_a
vivieda,vivieda,n,nc_a
vocado,vocado,n,nc_o
volvedlo,volvedlo,n,nc_o
vuelvalo,vuelvalo,n,nc_o
vuetro,vuetro,n,nc_o
vuevo,vuevo,n,nc_o
vulneratorio,vulneratorio,n,nc_o
wachiturra,wachiturra,n,nc_a
warra,warra,n,nc_a
washo,washo,n,nc_o
webea,webea,n,nc_a
xano,xano,n,nc_o
xavo,xavo,n,nc_o
xeno,xeno,n,nc_o
xulo,xulo,n,nc_o
yaguazo,yaguazo,n,nc_o
yeco,yeco,nms,nc_o
yesta,yesta,n,nc_a
yoico,yoico,n,nc_o
zada,zada,n,nc_a
zambita,zambita,n,nc_a
zarro,zarro,n,nc_o
zorrera,zorrera,nfs,nc_a
zurdita,zurdita,n,nc_a
//la,//la,n,nc_a
/enviado,/enviado,n,nc_o
/era,/era,n,nc_a
@amalio,@amalio,n,nc_o
@camila,@camila,n,nc_a
@clara,@clara,n,nc_a
@gfita,@gfita,n,nc_a
@marcela,@marcela,n,nc_a
@patricio,@patricio,n,nc_o
@paula,@paula,n,nc_a
_____a,_____a,n,nc_a
_esta,_esta,n,nc_a
|o,|o,n,nc_o
¨buena,¨buena,n,nc_a
¨casa,¨casa,n,nc_a
¨caso,¨caso,n,nc_o
¨marca,¨marca,n,nc_a
¨o,¨o,n,nc_o
´´esto,´´esto,n,nc_o
=esto,=esto,n,nc_o
=lo,=lo,n,nc_o
>a,>a,n,nc_a
a?a,a?a,n,nc_a
aberigua,aberigua,n,nc_a
ablado,ablado,n,nc_o
abogadita,abogadita,n,nc_a
abosluto,abosluto,n,nc_o
abrigadito,abrigadito,n,nc_o
absorvia,absorvia,n,nc_a
aburido,aburido,n,nc_o
acana,acana,n,nc_a
acercalo,acercalo,n,nc_o
acompañala,acompañala,n,nc_a
acomula,acomula,n,nc_a
actituda,actituda,n,nc_a
activala,activala,n,nc_a
acullica,acullica,n,nc_a
adita,adita,n,nc_a
admitia,admitia,n,nc_a
adobera,adobera,nfs,nc_a
adquirila,adquirila,n,nc_a
aflijido,aflijido,n,nc_o
afroantillana,afroantillana,n,nc_a
afrocaribeña,afrocaribeña,n,nc_a
aggiorna,aggiorna,n,nc_a
agresibo,agresibo,n,nc_o
agropecuario,agropecuario,n,nc_o
aguelita,aguelita,n,nc_a
alcanaza,alcanaza,n,nc_a
algunito,algunito,n,nc_o
alkalino,alkalino,n,nc_o
almandino,almandino,n,nc_o
alofana,alofana,n,nc_a
altísmo,altísmo,n,nc_o
alunno,alunno,n,nc_o
amarela,amarela,n,nc_a
ambigüo,ambigüo,n,nc_o
amgia,amgia,n,nc_a
amibo,amibo,nms,nc_o
ami­ga,ami­ga,n,nc_a
amigocha,amigocha,n,nc_a
ami­gu­ita,ami­gu­ita,n,nc_a
amiloideo,amiloideo,n,nc_o
amma,amma,n,nc_a
anacleto,anacleto,n,nc_o
analicenlo,analicenlo,n,nc_o
anastacia,anastacia,n,nc_a
anciado,anciado,n,nc_o
andadero,andadero,nms,nc_o
andao,andao,n,nc_o
andro,andro,n,nc_o
antepenultimo,antepenultimo,n,nc_o
anteultimo,anteultimo,n,nc_o
anticipatoria,anticipatoria,n,nc_a
antiguio,antiguio,n,nc_o
antimoderno,antimoderno,n,nc_o
antologada,antologada,n,nc_a
antologado,antologado,n,nc_o
aoa,aoa,n,nc_a
apatica,apatica,n,nc_a
apgo,apgo,n,nc_o
aplaudia,aplaudia,n,nc_a
apliquenlo,apliquenlo,n,nc_o
aporvecha,aporvecha,n,nc_a
apoteosica,apoteosica,n,nc_a
aproblemado,aproblemado,n,nc_o
aprovechemosla,aprovechemosla,n,nc_a
árgana,árgana,nfs,nc_a
ariqueña,ariqueña,nfs,nc_a
armadito,armadito,n,nc_o
armao,armao,n,nc_o
arocha,arocha,n,nc_a
arrancalo,arrancalo,n,nc_o
arrastradero,arrastradero,nms,nc_o
arregarlo,arregarlo,n,nc_o
artroscópica,artroscópica,n,nc_a
aserla,aserla,n,nc_a
asho,asho,n,nc_o
asierto,asierto,n,nc_o
asio,asio,n,nc_o
asomadita,asomadita,n,nc_a
aspecta,aspecta,n,nc_a
asquerosito,asquerosito,n,nc_o
atencia,atencia,n,nc_a
atrasito,atrasito,n,nc_o
auncio,auncio,n,nc_o
auntentico,auntentico,n,nc_o
auricula,auricula,n,nc_a
autoalimentado,autoalimentado,n,nc_o
autoeditado,autoeditado,n,nc_o
autorreflexiva,autorreflexiva,n,nc_a
avanzadito,avanzadito,n,nc_o
avarica,avarica,n,nc_a
axa,axa,n,nc_a
ayudelo,ayudelo,n,nc_o
ayudenla,ayudenla,n,nc_a
azo,azo,nms,nc_o
b-a,b-a,n,nc_a
babieco,babieco,n,nc_o
bacalado,bacalado,n,nc_o
badia,badia,n,nc_a
bahiana,bahiana,nfs,nc_a
bajdo,bajdo,n,nc_o
bajillo,bajillo,nms,nc_o
balbo,balbo,n,nc_o
balleno,balleno,n,nc_o
bananita,bananita,n,nc_a
bañezana,bañezana,nfs,nc_a
baremado,baremado,n,nc_o
barloventeño,barloventeño,n,nc_o
barranquino,barranquino,n,nc_o
barranquito,barranquito,n,nc_o
batela,batela,n,nc_a
batelera,batelera,nfs,nc_a
batidito,batidito,n,nc_o
bega,bega,n,nc_a
bejuquilla,bejuquilla,nfs,nc_a
bellísmo,bellísmo,n,nc_o
bena,bena,n,nc_a
beocio,beocio,nms,nc_o
bernardina,bernardina,nfs,nc_a
bicicritica,bicicritica,n,nc_a
bioactiva,bioactiva,n,nc_a
birlocha,birlocha,nfs,nc_a
blancoo,blancoo,n,nc_o
blanka,blanka,n,nc_a
blanquesino,blanquesino,n,nc_o
blda,blda,n,nc_a
blea,blea,n,nc_a
boaqueño,boaqueño,nms,nc_o
bochita,bochita,n,nc_a
boco,boco,n,nc_o
bolivianita,bolivianita,n,nc_a
botonero,botonero,nms,nc_o
botto,botto,n,nc_o
brasita,brasita,n,nc_a
bueba,bueba,n,nc_a
buenecito,buenecito,n,nc_o
buenisma,buenisma,n,nc_a
buenissima,buenissima,n,nc_a
bugaba,bugaba,n,nc_a
buldo,buldo,n,nc_o
bulta,bulta,n,nc_a
butaquita,butaquita,n,nc_a
cachaquita,cachaquita,n,nc_a
cadro,cadro,n,nc_o
caguamo,caguamo,n,nc_o
caio,caio,n,nc_o
calabra,calabra,n,nc_a
calarqueño,calarqueño,n,nc_o
calico,calico,n,nc_o
callejo,callejo,nms,nc_o
camaña,camaña,n,nc_a
cambucho,cambucho,nms,nc_o
camoruco,camoruco,n,nc_o
camota,camota,nfs,nc_a
camuflageado,camuflageado,n,nc_o
canangucha,canangucha,n,nc_a
canangucho,canangucho,n,nc_o
canazo,canazo,n,nc_o
canca,canca,n,nc_a
cancerólogo,cancerólogo,nms,nc_o
can­di­da­to,can­di­da­to,n,nc_o
candilejo,candilejo,nms,nc_o
cangura,cangura,n,nc_a
canito,canito,n,nc_o
cansadisima,cansadisima,n,nc_a
cansadisimo,cansadisimo,n,nc_o
cantarero,cantarero,nms,nc_o
canuta,canuta,nfs,nc_a
capirro,capirro,nms,nc_o
caracter?stico,caracter?stico,n,nc_o
caracterisitca,caracterisitca,n,nc_a
caratulado,caratulado,n,nc_o
carcaño,carcaño,nms,nc_o
carcomia,carcomia,n,nc_a
carida,carida,n,nc_a
cariñosito,cariñosito,n,nc_o
carlito,carlito,n,nc_o
carretillada,carretillada,nfs,nc_a
cartelizado,cartelizado,n,nc_o
casda,casda,n,nc_a
casetico,casetico,n,nc_o
ca-so,ca-so,n,nc_o
casuca,casuca,nfs,nc_a
cat?lica,cat?lica,n,nc_a
cataco,cataco,n,nc_o
caturro,caturro,n,nc_o
cayao,cayao,n,nc_o
ceibeña,ceibeña,nfs,nc_a
celera,celera,nfs,nc_a
celicano,celicano,n,nc_o
celosilla,celosilla,n,nc_a
cepilladita,cepilladita,n,nc_a
çerca,çerca,n,nc_a
ceremonio,ceremonio,n,nc_o
cerradita,cerradita,n,nc_a
chalita,chalita,n,nc_a
chamakita,chamakita,n,nc_a
chapeta,chapeta,nfs,nc_a
chavela,chavela,n,nc_a
chavolo,chavolo,n,nc_o
chencha,chencha,n,nc_a
chibo,chibo,n,nc_o
chibolito,chibolito,n,nc_o
chico-chico,chico-chico,n,nc_o
chico-conoce-chica,chico-conoce-chica,n,nc_a
chimbotano,chimbotano,n,nc_o
chiq­uita,chiq­uita,n,nc_a
chiq­uito,chiq­uito,n,nc_o
chira,chira,nfs,nc_a
chismoseria,chismoseria,n,nc_a
chiviado,chiviado,n,nc_o
cholla,cholla,nfs,nc_a
chontaleña,chontaleña,nfs,nc_a
choquita,choquita,n,nc_a
chorrero,chorrero,n,nc_o
christiana,christiana,n,nc_a
chuico,chuico,nms,nc_o
chuiquito,chuiquito,n,nc_o
chuponeado,chuponeado,n,nc_o
chusa,chusa,n,nc_a
cibermercenaria,cibermercenaria,n,nc_a
cingulada,cingulada,n,nc_a
cìnico,cìnico,n,nc_o
cintio,cintio,n,nc_o
circonia,circonia,n,nc_a
citosólico,citosólico,n,nc_o
claculo,claculo,n,nc_o
claramenta,claramenta,n,nc_a
clarea,clarea,nfs,nc_a
clasemedia,clasemedia,n,nc_a
classico,classico,n,nc_o
clavera,clavera,nfs,nc_a
clazado,clazado,n,nc_o
climatóloga,climatólogo,nfs,nc_o
cma,cma,n,nc_a
cmpra,cmpra,n,nc_a
cntrario,cntrario,n,nc_o
ço,ço,n,nc_o
coadicto,coadicto,n,nc_o
cocinadera,cocinadera,n,nc_a
coclesano,coclesano,nms,nc_o
cogea,cogea,n,nc_a
cogotera,cogotera,nfs,nc_a
cogotero,cogotero,n,nc_o
coinsido,coinsido,n,nc_o
colcoscopia,colcoscopia,n,nc_a
colec­tivo,colec­tivo,n,nc_o
colocadlo,colocadlo,n,nc_o
coloquenlo,coloquenlo,n,nc_o
colorado,colorado,n,nc_o
coloscopia,coloscopia,n,nc_a
comboniano,comboniano,n,nc_o
comdia,comdia,n,nc_a
cómela,cómela,n,nc_a
comensa,comensa,n,nc_a
còmico,còmico,n,nc_o
comienza,comienza,n,nc_a
comma,comma,n,nc_a
communia,communia,n,nc_a
complicadillo,complicadillo,n,nc_o
compostado,compostado,n,nc_o
compreto,compreto,n,nc_o
concerla,concerla,n,nc_a
conceta,conceta,n,nc_a
conducidlo,conducidlo,n,nc_o
confusio,confusio,n,nc_o
congresita,congresita,n,nc_a
conkista,conkista,n,nc_a
conmemoratorio,conmemoratorio,n,nc_o
conocidisimo,conocidisimo,n,nc_o
conquistalo,conquistalo,n,nc_o
consanguineo,consanguineo,n,nc_o
conservadlo,conservadlo,n,nc_o
considerenlo,considerenlo,n,nc_o
consiguía,consiguía,n,nc_a
cónsona,cónsona,n,nc_a
consueta,consueta,nms,nc_a
contactoo,contactoo,n,nc_o
contenio,contenio,n,nc_o
contina,contina,n,nc_a
contractado,contractado,n,nc_o
contrahegemónico,contrahegemónico,n,nc_o
contrala,contrala,n,nc_a
con-trario,con-trario,n,nc_o
contrarioo,contrarioo,n,nc_o
convenserlo,convenserlo,n,nc_o
coquillo,coquillo,nms,nc_o
corbo,corbo,n,nc_o
corcova,corcova,nfs,nc_a
cordado,cordado,nms,nc_o
corego,corego,nms,nc_o
cornelio,cornelio,n,nc_o
corocoro,corocoro,n,nc_o
corujo,corujo,n,nc_o
cosmóloga,cosmólogo,nfs,nc_o
costalillo,costalillo,n,nc_o
costello,costello,n,nc_o
costia,costia,n,nc_a
costro,costro,nms,nc_o
cotota,cotota,n,nc_a
coxo,coxo,n,nc_o
cpo,cpo,n,nc_o
creto,creto,n,nc_o
crïada,crïada,n,nc_a
criaja,criaja,n,nc_a
criptóloga,criptólogo,n,nc_o
crisolito,crisolito,n,nc_o
cristinita,cristinita,n,nc_a
cronificada,cronificada,n,nc_a
crota,crota,nfs,nc_a
crusa,crusa,n,nc_a
cu?ado,cu?ado,n,nc_o
cua?nto,cua?nto,n,nc_o
cuadraplejico,cuadraplejico,n,nc_o
cuaenta,cuaenta,n,nc_a
cuardo,cuardo,n,nc_o
cubrío,cubrío,n,nc_o
cucharacha,cucharacha,n,nc_a
cuequito,cuequito,n,nc_o
culerdo,culerdo,n,nc_o
culoo,culoo,n,nc_o
cumbio,cumbio,n,nc_o
cumo,cumo,n,nc_o
cunca,cunca,n,nc_a
cuvierta,cuvierta,n,nc_a
da?ada,da?ada,n,nc_a
dadoo,dadoo,n,nc_o
danda,danda,n,nc_a
darketa,darketa,n,nc_a
dateado,dateado,n,nc_o
debastado,debastado,n,nc_o
debda,debda,nfs,nc_a
debjo,debjo,n,nc_o
decifrarlo,decifrarlo,n,nc_o
decimononico,decimononico,n,nc_o
declaralo,declaralo,n,nc_o
deesta,deesta,n,nc_a
deesto,deesto,n,nc_o
defensora,defensora,nfs,nc_a
deida,deida,n,nc_a
demonía,demonía,n,nc_a
dena,dena,n,nc_a
denia,denia,n,nc_a
depedida,depedida,n,nc_a
depierta,depierta,n,nc_a
deprimio,deprimio,n,nc_o
deribo,deribo,n,nc_o
desabitada,desabitada,n,nc_a
desaborío,desaborío,n,nc_o
desaparesco,desaparesco,n,nc_o
desastroza,desastroza,n,nc_a
descepcionado,descepcionado,n,nc_o
descomprometido,descomprometido,n,nc_o
descontracturada,descontracturada,n,nc_a
descriminado,descriminado,n,nc_o
desechala,desechala,n,nc_a
desencriptarlo,desencriptarlo,n,nc_o
desepcionado,desepcionado,n,nc_o
deserebrada,deserebrada,n,nc_a
desfinancia,desfinancia,n,nc_a
desfinanciado,desfinanciado,n,nc_o
desfragmenta,desfragmenta,n,nc_a
deshauciada,deshauciada,n,nc_a
desinchada,desinchada,n,nc_a
desnudita,desnudita,n,nc_a
desnudito,desnudito,n,nc_o
desobedecio,desobedecio,n,nc_o
desparacitada,desparacitada,n,nc_a
despatriado,despatriado,n,nc_o
despiado,despiado,n,nc_o
devesa,devesa,n,nc_a
diabetologo,diabetologo,n,nc_o
dialogica,dialogica,n,nc_a
dibuja,dibuja,n,nc_a
dicado,dicado,n,nc_o
diegoa,diegoa,n,nc_a
diferia,diferia,n,nc_a
difundidlo,difundidlo,n,nc_o
dimetilamina,dimetilamina,n,nc_a
dioa,dioa,n,nc_a
directica,directica,n,nc_a
dirgida,dirgida,n,nc_a
diritto,diritto,n,nc_o
discapacida,discapacida,n,nc_a
disfrutemoslo,disfrutemoslo,n,nc_o
distito,distito,n,nc_o
dma,dma,n,nc_a
doradillo,doradillo,nms,nc_o
dragonario,dragonario,n,nc_o
drogao,drogao,n,nc_o
dulzonería,dulzonería,n,nc_a
ecritura,ecritura,n,nc_a
edico,edico,n,nc_o
eembarazo,eembarazo,n,nc_o
efetivo,efetivo,n,nc_o
ejecutorio,ejecutorio,n,nc_o
ejempla,ejempla,n,nc_a
ejerso,ejerso,n,nc_o
elavorada,elavorada,n,nc_a
elda,elda,n,nc_a
electrònico,electrònico,n,nc_o
elmo,elmo,n,nc_o
elvia,elvia,n,nc_a
emala,emala,n,nc_a
embarzado,embarzado,n,nc_o
embolatado,embolatado,n,nc_o
emerito,emerito,n,nc_o
empienza,empienza,n,nc_a
emplada,emplada,n,nc_a
empleda,empleda,n,nc_a
empo,empo,n,nc_o
empre­sario,empre­sario,n,nc_o
encimaa,encimaa,n,nc_a
encotro,encotro,n,nc_o
encuentroo,encuentroo,n,nc_o
enella,enella,n,nc_a
enfermedada,enfermedada,n,nc_a
enguayabada,enguayabada,n,nc_a
enjuagalo,enjuagalo,n,nc_o
enkuentra,enkuentra,n,nc_a
enlazalo,enlazalo,n,nc_o
enmorada,enmorada,n,nc_a
ensa,ensa,n,nc_a
ensenia,ensenia,n,nc_a
enso,enso,n,nc_o
entablonado,entablonado,n,nc_o
entrenida,entrenida,n,nc_a
envejecia,envejecia,n,nc_a
epiduroscopia,epiduroscopia,n,nc_a
epiduroscopio,epiduroscopio,n,nc_o
epsoso,epsoso,n,nc_o
erta,erta,n,nc_a
escalafonado,escalafonado,n,nc_o
escalonia,escalonia,nfs,nc_a
escarabaja,escarabaja,nfs,nc_a
eschucha,eschucha,n,nc_a
esclabo,esclabo,n,nc_o
escorpiana,escorpiana,nfs,nc_a
escuchdo,escuchdo,n,nc_o
esio,esio,n,nc_o
esolo,esolo,n,nc_o
esparraguero,esparraguero,nms,nc_o
especialita,especialita,n,nc_a
espectacula,espectacula,n,nc_a
espeleóloga,espeleólogo,nfs,nc_o
espendio,espendio,n,nc_o
esperando,esperando,n,nc_o
esporo,esporo,nms,nc_o
estaliniano,estaliniano,n,nc_o
estatequieto,estatequieto,n,nc_o
estelo,estelo,nms,nc_o
esterizarla,esterizarla,n,nc_a
estha,estha,n,nc_a
estia,estia,n,nc_a
estiloa,estiloa,n,nc_a
estimanda,estimanda,n,nc_a
estrata,estrata,n,nc_a
estrategico,estrategico,n,nc_o
estudialo,estudialo,n,nc_o
estupidito,estupidito,n,nc_o
etilamina,etilamina,n,nc_a
etilica,etilica,n,nc_a
européo,européo,n,nc_o
excasa,excasa,n,nc_a
excaso,excaso,n,nc_o
excenta,excenta,n,nc_a
exconcubina,exconcubina,n,nc_a
ex-dueño,ex-dueño,n,nc_o
exedida,exedida,n,nc_a
exelentisimo,exelentisimo,n,nc_o
exenamorado,exenamorado,n,nc_o
exfranciscana,exfranciscana,n,nc_a
exisitia,exisitia,n,nc_a
ex-polola,ex-polola,n,nc_a
exposo,exposo,n,nc_o
exprometida,exprometida,n,nc_a
exsecuestrado,exsecuestrado,n,nc_o
ex-subsecretario,ex-subsecretario,n,nc_o
externalizada,externalizada,n,nc_a
extoxicómano,extoxicómano,n,nc_o
extraurbano,extraurbano,n,nc_o
fachorro,fachorro,n,nc_o
faco,faco,n,nc_o
fallesido,fallesido,n,nc_o
falza,falza,n,nc_a
farabundo,farabundo,n,nc_o
farda,farda,nfs,nc_a
fargo,fargo,n,nc_o
farinato,farinato,nms,nc_o
farmacio,farmacio,n,nc_o
fastido,fastido,n,nc_o
faustino,faustino,n,nc_o
feela,feela,n,nc_a
feisima,feisima,n,nc_a
feminino,feminino,n,nc_o
fenomena,fenomena,n,nc_a
fetido,fetido,n,nc_o
fiestaza,fiestaza,n,nc_a
fiestorra,fiestorra,n,nc_a
filmico,filmico,n,nc_o
fingio,fingio,n,nc_o
fisiologico,fisiologico,n,nc_o
flaiteria,flaiteria,n,nc_a
flaquillo,flaquillo,n,nc_o
flebologo,flebologo,n,nc_o
fleo,fleo,nms,nc_o
fot?grafo,fot?grafo,n,nc_o
fotoa,fotoa,n,nc_a
fotógrado,fotógrado,n,nc_o
fraca,fraca,n,nc_a
fraso,fraso,n,nc_o
freddo,freddo,n,nc_o
frenetica,frenetica,n,nc_a
fresquilla,fresquilla,nfs,nc_a
fro,fro,n,nc_o
fuca,fuca,n,nc_a
fulo,fulo,n,nc_o
funcia,funcia,n,nc_a
funcióno,funcióno,n,nc_o
futbolisto,futbolisto,n,nc_o
g?iro,g?iro,n,nc_o
g?tico,g?tico,n,nc_o
galeana,galeana,n,nc_a
galleguiño,galleguiño,n,nc_o
gambada,gambada,n,nc_a
gamio,gamio,n,nc_o
gangocho,gangocho,nms,nc_o
garbancita,garbancita,n,nc_a
garcada,garcada,n,nc_a
genicologo,genicologo,n,nc_o
gigantezco,gigantezco,n,nc_o
gimasio,gimasio,n,nc_o
ginecolga,ginecolga,n,nc_a
girala,girala,n,nc_a
giralo,giralo,n,nc_o
glo,glo,n,nc_o
googleado,googleado,n,nc_o
gorgeo,gorgeo,n,nc_o
gorrazo,gorrazo,n,nc_o
gozalo,gozalo,n,nc_o
grela,grela,n,nc_a
greo,greo,n,nc_o
grifito,grifito,n,nc_o
grillera,grillera,nfs,nc_a
guachafa,guachafa,n,nc_a
guambrita,guambrita,n,nc_a
guapachosa,guapachosa,n,nc_a
guaperrimo,guaperrimo,n,nc_o
guapísma,guapísma,n,nc_a
guarijía,guarijía,n,nc_a
guebada,guebada,n,nc_a
güela,güela,n,nc_a
guelta,guelta,n,nc_a
güerto,güerto,n,nc_o
gugleo,gugleo,n,nc_o
guineito,guineito,n,nc_o
guito,guito,n,nc_o
guno,guno,n,nc_o
gusta,gusta,n,nc_a
gustia,gustia,n,nc_a
habladita,habladita,n,nc_a
hacello,hacello,n,nc_o
hacepta,hacepta,n,nc_a
hagarra,hagarra,n,nc_a
hagua,hagua,n,nc_a
hakea,hakea,n,nc_a
harinero,harinero,nms,nc_o
hartao,hartao,n,nc_o
haserla,haserla,n,nc_a
hbla,hbla,n,nc_a
hblo,hblo,n,nc_o
herciniano,herciniano,n,nc_o
hermafrodito,hermafrodito,nms,nc_o
hermanica,hermanica,n,nc_a
herma­no,herma­no,n,nc_o
hermao,hermao,n,nc_o
her­mosa,her­mosa,n,nc_a
heterogeneo,heterogeneo,n,nc_o
heuristica,heuristica,n,nc_a
hida,hida,n,nc_a
higuita,higuita,n,nc_a
higuito,higuito,n,nc_o
hijado,hijado,n,nc_o
himenia,himenia,n,nc_a
hipa,hipo,n,nc_o
hiperconectada,hiperconectada,n,nc_a
hiperventilado,hiperventilado,n,nc_o
hipoacúsico,hipoacúsico,n,nc_o
hironia,hironia,n,nc_a
hnito,hnito,n,nc_o
hoga,hoga,n,nc_a
homeopatico,homeopatico,n,nc_o
homocigótico,homocigótico,n,nc_o
hopo,hopo,nms,nc_o
horroso,horroso,n,nc_o
hosteado,hosteado,n,nc_o
huasito,huasito,n,nc_o
huesso,huesso,n,nc_o
hujo,hujo,n,nc_o
husserliano,husserliano,n,nc_o
hydro,hydro,n,nc_o
iconico,iconico,n,nc_o
idilico,idilico,n,nc_o
idolito,idolito,n,nc_o
ierra,ierra,n,nc_a
ierro,ierro,n,nc_o
iglesiaa,iglesiaa,n,nc_a
il?cito,il?cito,n,nc_o
imajina,imajina,n,nc_a
imina,imina,n,nc_a
impa,impa,n,nc_a
impedira,impedira,n,nc_a
importalo,importalo,n,nc_o
impuslo,impuslo,n,nc_o
imundo,imundo,n,nc_o
inabilitada,inabilitada,n,nc_a
incorporalo,incorporalo,n,nc_o
incurrio,incurrio,n,nc_o
infectologa,infectologa,n,nc_a
infinto,infinto,n,nc_o
infórmatica,infórmatica,n,nc_a
ingenierito,ingenierito,n,nc_o
ingrso,ingrso,n,nc_o
inkieta,inkieta,n,nc_a
inmersiva,inmersiva,n,nc_a
inmunologico,inmunologico,n,nc_o
instalala,instalala,n,nc_a
instalenlo,instalenlo,n,nc_o
intalo,intalo,n,nc_o
interreligioso,interreligioso,n,nc_o
intersada,intersada,n,nc_a
intrasubjetivo,intrasubjetivo,n,nc_o
intraterreno,intraterreno,n,nc_o
